go,z,t,p,nparts,nhits
GO:0008499,-1.1082530756127662,1.2282248796051558,0.2913961653449829,12,0
GO:0008502,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0008503,2.0572189499473965,4.232149808022668,0.06669718896884184,11,3
GO:0008504,-1.0116389731356576,1.0234134119669678,0.3381337178382363,10,0
GO:0008506,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0008507,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008508,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0008509,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0008510,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:0008511,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0008513,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008514,-0.8156971817013531,0.6653618922355302,0.4234172652338034,23,1
GO:0008517,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0008518,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008519,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:0008520,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008521,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008523,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008525,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0008526,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:0008527,-1.197112904939893,1.4330793071736296,0.25263677633235493,14,0
GO:0008528,0.9539326539432643,0.9099875082592395,0.3466600283399207,36,5
GO:0008531,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008532,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0008534,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008535,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0008537,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0008540,1.338425732792201,1.7913834422003396,0.21754691333037923,9,2
GO:0008541,1.7593615284406494,3.095352987757018,0.12900911887105562,7,2
GO:0008542,1.898256487932746,3.6033776939787643,0.06408716874619545,46,8
GO:0008543,1.4608409527842396,2.1340562893315655,0.1500754864053795,53,8
GO:0008544,-2.071459274536889,4.290943526064896,0.04162213636427631,79,2
GO:0008545,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008559,-0.2756922919741385,0.07600623985395367,0.7871180755787773,14,1
GO:0008568,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0008569,-0.48301658545425297,0.23330502182388563,0.6356267201599677,17,1
GO:0008574,3.0299416662152288,9.18054650066712,0.008441762431493343,16,5
GO:0008579,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008582,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0008584,0.8671554963630138,0.7519586548725847,0.38791234879281267,102,12
GO:0008585,-0.6037305654628532,0.3644905956740966,0.5535558712120359,19,1
GO:0008589,0.8820625636163819,0.7780343661335039,0.38876616662647523,20,3
GO:0008592,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0008593,1.3060311433468421,1.70571734739186,0.21121629489984928,16,3
GO:0008594,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0008595,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0008597,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0008603,-0.8463313363113086,0.7162767308224856,0.4298235810047297,7,0
GO:0008607,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0008608,2.4885695469231246,6.192978389873166,0.027167900024548757,14,4
GO:0008609,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008610,0.6457283209916158,0.4169650645306514,0.5296888350493365,14,2
GO:0008611,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0008612,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008613,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008615,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008617,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008622,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0008623,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0008625,2.0226095471600303,4.090949380262903,0.050590301764334426,37,7
GO:0008626,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008627,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008628,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0008630,0.3719949306605276,0.13838022843713077,0.7116426967821077,46,5
GO:0008631,-0.4178793795215447,0.17462317582931122,0.6819558466140354,16,1
GO:0008635,0.6236680749290999,0.3889618676857694,0.5601906995237584,6,1
GO:0008637,-0.48301658545425297,0.23330502182388563,0.6356267201599677,17,1
GO:0008643,-0.030588121701080318,0.0009356331892001007,0.9758868635074524,22,2
GO:0008645,-0.11305724957314509,0.012781941681044415,0.9120220972557135,12,1
GO:0008649,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008650,3.1266328314641285,9.775832862789398,,1,1
GO:0008652,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008654,-0.7657817168439217,0.5864216378524243,0.45232814962497436,22,1
GO:0008655,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008656,0.35322477504733113,0.12476774170723769,0.7285307855380785,17,2
GO:0008659,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008670,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008681,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008682,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008689,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008693,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008700,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008705,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008709,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008720,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008721,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008725,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008745,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0008746,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008747,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008753,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0008757,-0.8156971817013531,0.6653618922355302,0.4234172652338034,23,1
GO:0008761,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008768,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008775,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008781,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008783,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008785,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008794,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008798,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0008800,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0008802,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008803,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008811,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008812,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008817,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008821,0.3139432167601602,0.09856034334971694,0.7627132480967307,8,1
GO:0008823,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0008828,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008829,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008832,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008843,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008859,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008865,0.8262248491551945,0.6826475013615241,0.45510903554730586,5,1
GO:0008887,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008889,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0008890,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008892,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008893,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008894,3.1266328314641285,9.775832862789398,,1,1
GO:0008897,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008900,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0008903,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008929,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008934,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0008940,3.1266328314641285,9.775832862789398,,1,1
GO:0008948,2.807020597787696,7.879364636404393,0.06745904768582027,4,2
GO:0008955,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008957,3.1266328314641285,9.775832862789398,,1,1
GO:0008962,-0.3198328853764785,0.10229307456824367,,1,0
GO:0008967,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008970,-1.1535366151767226,1.33064672255337,0.27114886110275416,13,0
GO:0008973,3.1266328314641285,9.775832862789398,,1,1
GO:0008988,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0008995,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009000,3.1266328314641285,9.775832862789398,,1,1
GO:0009007,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0009008,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0009019,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009020,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009032,4.421842414492276,19.552690338602883,0.14158985978872873,2,2
GO:0009048,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0009051,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0009052,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0009055,-0.09077429376950133,0.00823997240935173,0.9280017274268586,56,5
GO:0009056,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0009058,1.0177980598254481,1.0359128905844468,0.33276602893988905,11,2
GO:0009059,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0009060,0.37044418927021144,0.13722889736406427,0.7124744243621663,56,6
GO:0009062,0.18936294613484503,0.03585832536886822,0.8545245029705391,9,1
GO:0009063,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0009064,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0009066,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0009069,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0009070,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009071,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009072,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
GO:0009081,-0.4523238558346804,0.20459687055715273,0.7295736195670907,2,0
GO:0009082,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0009083,0.882138576466476,0.7781684680903007,0.3965694031989836,12,2
GO:0009086,-0.7152430383487386,0.5115726039063353,0.5139873195200801,5,0
GO:0009087,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009097,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0009098,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0009099,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0009100,0.07848627606371505,0.00616009553034969,0.939158569073999,10,1
GO:0009101,1.1686115252630875,1.3656528969777202,0.272581535830125,10,2
GO:0009104,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009107,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009113,2.3676927366591274,5.60596889522839,0.07701428374129875,5,2
GO:0009114,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009115,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009116,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0009117,1.083652270410898,1.1743022431666936,0.35783769368441276,4,1
GO:0009124,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009132,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009133,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009134,2.0308661763652482,4.124417426304404,0.09800290610048248,6,2
GO:0009142,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0009143,-0.7835300265070486,0.6139193024381364,0.46878731672782725,6,0
GO:0009152,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009154,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009156,-0.6397160569659002,0.40923663353999873,0.5678593191257792,4,0
GO:0009157,1.9847592793287976,3.9392693968817687,0.29711964046666683,2,1
GO:0009165,0.45651509606467044,0.2084060329349353,0.6640790992388472,7,1
GO:0009168,1.4359263503022568,2.061884483492359,0.2875270489439952,3,1
GO:0009181,3.1266328314641285,9.775832862789398,,1,1
GO:0009185,3.4258485396253464,11.73643821645312,0.075661398939392,3,2
GO:0009188,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009191,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009200,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009204,-0.3198328853764785,0.10229307456824367,,1,0
GO:0009214,3.1266328314641285,9.775832862789398,,1,1
GO:0009220,-0.553995839020833,0.3069113896523967,0.6352535730857058,3,0
